1.67,-5.0,10000.0,48.574253,5.464783,8935.341,338.63303,3204.22,109.7921
1.67,0.0,10000.0,34.1584,3.9856513,8483.291,412.47705,6859.48,335.82126
1.67,5.0,10000.0,23.168676,2.711061,8165.858,431.01315,20402.0,1104.2723
1.67,7.5,10000.0,550.2188,54.907692,2518.9666,320.20114,12006.38,1593.9006
1.67,10.0,10000.0,803.36017,22.935913,592.6195,62.912697,3250.18,448.65317
1.67,15.0,10000.0,578.86444,14.393722,1681.9191,178.93909,2397.62,356.50653
1.67,20.0,10000.0,298.6824,22.741116,5924.6646,393.18283,2905.38,237.05959
1.67,25.0,10000.0,124.26793,16.345213,8219.434,383.74905,1934.16,117.13153
1.0,-15.0,10000.0,28.282375,3.8860877,9890.605,109.39089,2652.34,65.25335
1.0,-10.0,10000.0,25.84436,4.3713746,9821.918,137.706,5967.96,149.7429
1.0,-7.5,10000.0,22.058968,2.7853346,10000.0,0.0,10097.16,184.75092
1.0,-6.25,10000.0,18.200201,2.6700923,9918.76,81.23637,13737.7,287.78564
1.0,-5.0,10000.0,19.090483,2.8841426,10000.0,0.0,19472.26,376.17798
1.0,0.0,10000.0,258.29947,23.505533,1066.8568,106.358315,6501.94,743.5769
1.0,5.0,10000.0,676.53656,13.232082,1120.7085,114.38575,2144.08,265.88907
1.0,10.0,10000.0,642.95874,26.273155,4412.1777,286.6177,2766.96,199.42982
1.67,-5.0,3000.0,27.511135,4.07574,2939.3362,59.844357,989.02,51.58948
1.67,0.0,3000.0,25.509539,3.1660674,3000.0,0.0,2534.6,97.61477
1.67,5.0,3000.0,39.257324,12.61704,2808.6006,85.14364,7068.78,314.4968
1.67,7.5,3000.0,135.17813,30.31551,2142.3516,144.00708,9818.6,748.46826
1.67,10.0,3000.0,576.58563,11.257226,494.761,68.211525,2771.32,477.8513
1.67,15.0,3000.0,383.87457,21.318983,1459.034,117.43763,2049.14,242.47841
1.67,20.0,3000.0,81.2668,10.782848,2798.6304,74.57478,1407.02,75.0159
1.67,25.0,3000.0,43.73544,5.7475657,2922.5583,55.13157,717.94,32.798946
1.0,-15.0,3000.0,19.371777,2.6076965,3000.0,0.0,842.1,29.58831
1.0,-10.0,3000.0,23.831745,3.0501342,2951.6213,48.37861,1919.18,73.690475
1.0,-7.5,3000.0,22.687656,3.159559,3000.0,0.0,3255.68,104.08945
1.0,-6.25,3000.0,23.852453,3.0706882,2993.055,6.9458547,4157.36,133.34503
1.0,-5.0,3000.0,18.557035,2.1093843,3000.0,0.0,5468.28,147.64838
1.0,0.0,3000.0,236.9558,24.272831,926.7916,94.40105,5459.24,588.5413
1.0,5.0,3000.0,656.83545,24.883543,1138.537,93.82191,2248.74,230.75513
1.0,10.0,3000.0,102.70415,16.329271,2819.4863,56.601273,1795.46,60.921455
